216	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 9.5 
2	 44.5 	 54 
3	 82.5 	 84.6 
4	 120.5 	 130 
5	 158.5 	 167 
6	 168 	 177.5 
7	 177.5 	 180.1 
8	 187 	 189.6 
9	 196.5 	 201 
10	 206 	 208.8 
11	 215.5 	 216.4 
12	 225 	 227.1 
13	 234.5 	 240.1 
14	 244 	 247.5 
15	 253.5 	 257.1 
16	 263 	 266.8 
17	 272.5 	 275.3 
18	 282 	 282.4 
19	 291.5 	 291.8 
20	 301 	 306.4 
21	 310.5 	 312.7 
22	 320 	 323.6 
23	 329.5 	 333.1 
24	 339 	 345.3 
25	 348.5 	 355 
26	 358 	 362 
27	 367.5 	 370.5 
28	 377 	 380.6 
29	 386.5 	 389 
30	 396 	 403.1 
31	 405.5 	 412.1 
32	 415 	 423.2 
33	 424.5 	 427.5 
34	 434 	 440.1 
35	 443.5 	 446.9 
36	 453 	 458.5 
37	 462.5 	 467.7 
38	 468.5 	 474.5 
