651A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 3.7 
2	 3.7 	 3.93 
3	 10.3 	 11.81 
4	 19.8 	 29.4 
5	 29.4 	 29.4 
6	 39.8 	 39.8 
7	 49.5 	 54.72 
8	 59.2 	 64.59 
9	 68.8 	 70.03 
10	 78.3 	 79.18 
11	 88 	 96.17 
12	 97.4 	 98.5 
13	 107 	 115.08 
14	 116.7 	 120.61 
15	 126.3 	 128.77 
16	 136 	 136.62 
17	 145.7 	 146.73 
18	 154.9 	 164.6 
19	 164.6 	 165.19 
20	 174.2 	 174.38 
21	 183.9 	 184.02 
22	 193.5 	 194.14 
23	 203.2 	 206.86 
24	 212.9 	 214.74 
25	 222.6 	 229.95 
26	 232.3 	 234.94 
27	 242 	 245.59 
28	 251.6 	 255.37 
29	 261.2 	 265.05 
30	 270.8 	 270.85 
31	 280.4 	 282.13 
32	 290 	 290.2 
33	 299.6 	 300.14 
34	 309.3 	 312.61 
35	 318.9 	 326.22 
36	 328.6 	 337.24 
37	 338.2 	 347.8 
38	 347.8 	 354.8 
39	 357.5 	 363.85 
40	 367.2 	 372.02 
41	 376.8 	 384.56 
42	 386.5 	 388.63 
43	 396.2 	 398.38 
44	 405.9 	 408.16 
45	 415.6 	 416.35 
46	 425.3 	 426.49 
47	 435 	 436.09 
48	 444.7 	 445.12 
49	 454.3 	 455.38 
50	 464 	 464.95 
51	 473.6 	 475.05 
52	 483.3 	 484.15 
53	 492.9 	 496 
54	 502.6 	 505.24 
55	 512.2 	 514.63 
56	 521.9 	 523 
57	 531.5 	 534.07 
58	 541.2 	 545.92 
