638B	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 6.4 
2	 6.4 	 15.64 
3	 16 	 17.94 
4	 25.5 	 35.2 
5	 35.2 	 35.2 
6	 44.8 	 44.9 
7	 54.4 	 61.24 
8	 64.1 	 73.6 
9	 73.6 	 73.74 
10	 84.1 	 87.79 
11	 93.7 	 97.04 
12	 103.4 	 105.01 
13	 113.1 	 117.1 
14	 122.9 	 127.52 
15	 132.6 	 138.59 
16	 142.2 	 146.07 
17	 151.8 	 152.24 
18	 161.5 	 168.92 
19	 171.1 	 171.57 
20	 180.6 	 184.3 
21	 190.1 	 198.51 
22	 199.7 	 207.37 
23	 209.3 	 217.72 
24	 218.8 	 226.83 
25	 228.4 	 237.17 
26	 238.1 	 246.63 
27	 247.7 	 257.3 
28	 257.3 	 267 
29	 267 	 271.82 
30	 276.7 	 283.02 
31	 286.3 	 292.43 
32	 296 	 299.14 
33	 305.6 	 311.79 
34	 315.3 	 320.15 
35	 324.9 	 330.6 
36	 334.5 	 338.02 
37	 344.2 	 345.44 
38	 353.8 	 354.82 
39	 363.5 	 364.03 
40	 373.1 	 373.75 
41	 382.8 	 384.96 
42	 392.5 	 394.82 
43	 402.2 	 405.21 
44	 411.9 	 415.62 
45	 421.5 	 425.79 
