462	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 .5 	 9.83 
2	 10 	 15 
3	 19.5 	 27.88 
4	 29 	 36.59 
5	 38.5 	 48 
6	 48 	 56.81 
7	 57.5 	 66.1 
8	 67 	 72.7 
9	 76.5 	 76.6 
10	 86 	 94.67 
11	 95.5 	 101.11 
12	 105 	 114.24 
13	 114.5 	 123.85 
14	 124 	 133.05 
15	 133.5 	 134.22 
16	 143 	 150.11 
17	 152.5 	 162 
18	 162 	 171.43 
19	 171.5 	 179.45 
20	 181 	 187.88 
21	 190.5 	 199.51 
22	 200 	 209.47 
23	 209.5 	 218.4 
24	 219 	 225.91 
25	 228.5 	 238 
26	 238 	 245.85 
27	 247.5 	 257 
28	 257 	 266.5 
29	 266.5 	 275.68 
30	 276 	 279.75 
31	 285.5 	 288.71 
32	 295 	 300.34 
33	 304.5 	 307.03 
34	 314 	 315.18 
35	 323.5 	 323.99 
36	 333 	 338.2 
37	 342.5 	 351.45 
38	 352 	 359.24 
39	 361.5 	 368.19 
40	 371 	 371.1 
41	 380.5 	 380.77 
42	 390 	 390.67 
43	 399.5 	 399.92 
44	 409 	 409.77 
45	 418.5 	 418.81 
46	 428 	 428.16 
47	 437.5 	 437.65 
48	 447 	 449.71 
49	 456.5 	 464.05 
50	 466 	 475.5 
51	 475.5 	 480.51 
52	 485 	 490.45 
53	 494.5 	 497.25 
54	 504 	 508.72 
55	 513.5 	 520.54 
56	 522.5 	 524.85 
57	 531.5 	 535.85 
58	 540.5 	 547.3 
59	 549.5 	 552.75 
60	 558.5 	 562.71 
61	 567.5 	 569.9 
62	 576.5 	 578.87 
63	 579.5 	 583.58 
64	 585.5 	 591.21 
65	 594.5 	 597.65 
66	 599 	 606 
67	 606 	 608.45 
68	 609 	 614 
69	 614 	 615.64 
