698A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 .1 
2	 4 	 7.66 
3	 13.5 	 15.55 
4	 23 	 24.39 
5	 32.5 	 35.49 
6	 42 	 45.17 
7	 51.5 	 51.68 
8	 61 	 62.84 
9	 70.5 	 73.67 
10	 80 	 83.05 
11	 89.5 	 89.65 
12	 99 	 100.82 
13	 108.5 	 108.59 
14	 118 	 118.82 
15	 127.5 	 129.2 
16	 137 	 140.6 
17	 146.5 	 149.75 
18	 156 	 156 
19	 165.5 	 165.5 
20	 175 	 176.23 
21	 181 	 183.6 
22	 190.5 	 190.5 
23	 200 	 200.1 
24	 209.5 	 211.81 
25	 213.5 	 217.44 
26	 219 	 219.76 
27	 228.5 	 236.79 
