372	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 112 	 116.2 
2	 131 	 136.2 
3	 140.5 	 144.8 
4	 150 	 152.5 
5	 159.5 	 159.9 
6	 169 	 169.4 
7	 178.5 	 178.7 
8	 188 	 190.6 
9	 197.5 	 202.9 
10	 207 	 209.5 
11	 216.5 	 220.4 
12	 226 	 232.6 
13	 235.5 	 244.7 
14	 245 	 253.6 
15	 254.5 	 262.2 
16	 264 	 272.7 
17	 273.5 	 282.1 
18	 283 	 291.7 
19	 292.5 	 301.3 
20	 302 	 311.5 
21	 311.5 	 319.5 
22	 321 	 327.2 
23	 330.5 	 338.7 
24	 340 	 349.5 
25	 349.5 	 359 
26	 359 	 366.7 
27	 368.5 	 375.1 
28	 378 	 386.45 
29	 387.5 	 394.6 
30	 397 	 404.7 
31	 416 	 424.4 
32	 435 	 444.5 
33	 463.5 	 473 
34	 492 	 498.8 
35	 529 	 532.9 
36	 568 	 577.5 
37	 606 	 611.4 
38	 644 	 653.5 
39	 682 	 691.5 
40	 720 	 728.2 
41	 758 	 767.5 
42	 786.5 	 796 
43	 796 	 803.6 
44	 834 	 843.5 
45	 872 	 881.5 
46	 881.5 	 884.7 
