232A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 159 	 167.2 
2	 168.5 	 177.9 
3	 178 	 184.5 
4	 187.5 	 195.7 
5	 197 	 203 
6	 206.5 	 215.5 
7	 216 	 225.4 
8	 225.5 	 234.5 
9	 235 	 244.5 
10	 244.5 	 253.3 
11	 254 	 255.4 
12	 263.5 	 265.6 
13	 273 	 273.7 
14	 282.5 	 284 
15	 292 	 293.7 
16	 301.5 	 301.5 
17	 311 	 311 
18	 320.5 	 326.6 
19	 330 	 332.7 
20	 339.5 	 340.8 
21	 349 	 356.9 
22	 358.5 	 362.3 
23	 368 	 375.4 
24	 377.5 	 378.4 
25	 387 	 387.1 
26	 396.5 	 397.1 
27	 402.5 	 402.8 
28	 412 	 412.1 
29	 421.5 	 422 
30	 431 	 431 
