9998A	2.00	20000530	1	From IR ODP 165, p.53
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0	8.80
2	8.8	18.70
3	18.3	28.00
4	27.8	37.61
5	37.3	47.11
6	46.8	56.56
7	56.3	66.04
8	65.8	75.59
9	75.3	85.23
10	84.8	94.57
11	94.3	104.13
12	103.8	113.95
13	113.3	123.39
14	122.8	132.36
15	132.3	141.88
16	141.8	151.92
17	151.3	160.82
18	160.8	165.90
19	166.2	175.89
20	175.9	183.70
21	185.5	192.30
22	195.1	203.83
23	204.8	212.60
24	214.4	223.54
25	224.0	229.78
26	233.6	240.92
27	243.2	250.57
28	252.9	259.69
29	262.5	270.75
30	272.1	272.11
31	281.7	288.89
32	291.3	295.97
33	300.9	302.63
34	310.5	317.50
35	320.2	329.21
36	329.8	335.85
37	339.4	345.63
38	349.0	351.49
39	358.6	361.70
40	368.2	376.60
41	377.9	384.30
42	387.6	394.46
43	397.2	400.83
44	406.8	411.67
45	416.4	419.78
46	426.0	430.71
47	435.7	438.25
48	445.3	449.36
49	454.9	460.31
50	464.5	470.60
51	474.1	477.88
52	483.7	490.46
53	493.3	498.48
54	502.9	508.66
55	512.5	517.36
56	522.1	426.64
57	531.8	537.35
58	541.4	546.02
59	551.1	558.21
60	560.7	568.98
61	570.3	577.80
62	579.9	586.39
63	589.5	590.63
64	599.1	599.87
65	608.7	609.89
66	618.3	622.42
67	628.0	628.96
