341	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 9.5 
2	 9.5 	 13.8 
3	 19 	 25 
4	 28.5 	 31.7 
5	 38 	 46.8 
6	 47.5 	 51.8 
7	 57 	 64.2 
8	 66.5 	 76 
9	 76 	 81.5 
10	 85.5 	 94 
11	 95 	 99.7 
12	 104.5 	 105.5 
13	 105.5 	 106.1 
14	 123.5 	 123.7 
15	 142.5 	 142.7 
16	 161.5 	 163 
17	 180.5 	 182.7 
18	 199.5 	 200.6 
19	 218.5 	 219.3 
20	 237.5 	 247 
21	 256.5 	 266 
22	 275.5 	 276.9 
23	 304 	 312 
24	 313.5 	 323 
25	 332.5 	 342 
26	 351.5 	 361 
27	 370.5 	 380 
28	 389.5 	 399 
29	 399 	 408.5 
30	 408.5 	 418 
31	 418 	 425.5 
32	 427.5 	 437 
33	 437 	 446.5 
34	 446.5 	 456 
