251A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 78 	 87.5 
2	 87.5 	 94.7 
3	 97 	 97 
4	 106.5 	 114.2 
5	 116 	 125 
6	 125.5 	 135 
7	 135 	 144.5 
8	 144.5 	 144.5 
9	 154 	 163.5 
10	 163.5 	 172.6 
11	 192 	 196.6 
12	 220.5 	 229.6 
13	 249 	 256 
14	 277.5 	 278 
15	 306 	 309.5 
16	 334.5 	 342.3 
17	 363 	 364.8 
18	 372.5 	 373.7 
19	 382 	 382.4 
20	 391.5 	 401 
21	 401 	 406.4 
22	 410.5 	 414.6 
23	 420 	 421.9 
24	 429.5 	 435.5 
25	 439 	 445.3 
26	 448.5 	 454.4 
27	 458 	 460.1 
28	 467.5 	 469 
29	 477 	 479.6 
30	 486.5 	 486.8 
31	 489.5 	 495.7 
