931B	2.00	19980722	1	From IR ODP 155, p.127
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0	0.84
2	0.8	10.85
3	10.3	20.63
4	19.8	30.19
5	29.3	39.55
6	38.8	49.20
7	48.3	57.76
8	57.8	68.11
9	67.3	78.24
10	76.8	84.67
11	84.3	92.16
12	93.9	100.66
13	103.5	109.00
14	113.7	119.79
15	122.8	127.51
16	132.5	137.74
17	142.2	142.20
18	151.8	151.80
19	161.5	167.36
20	171.2	171.20
21	180.7	184.17
22	190.2	190.20
23	199.8	202.47
24	209.4	209.40
25	219.1	225.07
26	228.7	233.19
27	238.4	248.34
28	248.0	255.06
29	257.7	264.49
30	267.3	267.61
31	276.9	287.40
32	286.6	295.74
33	296.2	303.67
34	305.8	311.14
35	315.5	320.58
36	325.1	334.51
37	334.8	340.63
38	344.4	353.81
39	354.1	361.75
40	363.7	372.46
41	373.4	392.32
42	382.9	392.08
43	392.4	402.64
44	401.9	411.86
45	411.6	418.20
