503B	2.00	19960422	1	From IR DSDP, 68, p. 166
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0.0	2.64
2	2.8	5.74
3	7.2	11.55
4	11.6	15.83
5	16.0	20.19
6	20.4	24.76
7	24.8	29.00
8	29.2	33.55
9	33.6	33.94
10	38.0	42.21
11	42.4	46.97
12	46.8	50.87
13	51.2	54.65
14	55.6	59.67
15	60.0	64.29
16	64.4	68.67
17	68.8	72.78
18	73.2	77.63
19	77.6	81.31
20	82.0	84.86
21	86.4	91.11
22	90.8	95.47
23	95.2	96.37
24	99.6	102.20
25	104.0	106.60
26	108.4	111.12
