440B	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 139.5 	 141.61 
2	 149 	 149.29 
3	 158.5 	 167.55 
4	 168 	 174.8 
5	 177.5 	 186.55 
6	 187 	 194.55 
7	 196.5 	 204 
8	 206 	 212.4 
9	 215.5 	 220.79 
10	 225 	 234.08 
11	 234.5 	 242.64 
12	 244 	 251.04 
13	 253.5 	 259.51 
14	 263 	 271.63 
15	 272.5 	 281.37 
16	 282 	 290.79 
17	 291.5 	 298.83 
18	 301 	 307.63 
19	 310.5 	 317.12 
20	 320 	 328.15 
21	 329.5 	 337.1 
22	 339 	 344.04 
23	 348.5 	 355.45 
24	 358 	 366.7 
25	 367.5 	 368.48 
26	 377 	 378.51 
27	 386.5 	 389.3 
28	 396 	 400.68 
29	 405.5 	 411.16 
30	 415 	 418.13 
31	 424.5 	 431.7 
32	 434 	 440.25 
33	 443.5 	 450.05 
34	 453 	 458.23 
35	 462.5 	 469.39 
36	 472 	 481.5 
37	 481.5 	 484.9 
38	 491 	 497.02 
39	 500.5 	 506.61 
40	 510 	 516.05 
41	 519.5 	 522.26 
42	 529 	 534.6 
43	 538.5 	 544.72 
44	 548 	 548.16 
45	 557.5 	 560.58 
46	 567 	 571.95 
47	 576.5 	 578.7 
48	 586 	 593.8 
49	 595.5 	 604.43 
50	 605 	 607.86 
51	 614.5 	 619.32 
52	 624 	 629.01 
53	 633.5 	 643 
54	 643 	 649.31 
55	 652.5 	 662 
56	 662 	 667.14 
57	 671.5 	 678.87 
58	 681 	 689.57 
59	 690.5 	 697.74 
60	 700 	 705.16 
61	 709.5 	 712.7 
62	 719 	 720.87 
63	 728.5 	 734.92 
64	 738 	 741.2 
65	 747.5 	 749.46 
66	 757 	 761.7 
67	 766.5 	 770.43 
68	 776 	 780.55 
69	 785.5 	 790.82 
70	 795 	 796.85 
71	 804.5 	 808.26 
