737B	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 0 
2	 114.5 	 115.44 
3	 124.2 	 128.41 
4	 133.8 	 133.8 
5	 253.5 	 258.48 
6	 263.2 	 269.46 
7	 272.9 	 274.08 
8	 282.5 	 286.22 
9	 292.2 	 294.54 
10	 301.8 	 307.29 
11	 311.5 	 315.92 
12	 321.1 	 330.02 
13	 330.8 	 336.21 
14	 340.4 	 348.19 
15	 350.1 	 356.96 
16	 359.8 	 365.08 
17	 369.4 	 374.79 
18	 379.1 	 382.85 
19	 388.7 	 393.55 
20	 398.4 	 406.46 
21	 408.1 	 412.68 
22	 417.7 	 427.4 
23	 427.4 	 430.49 
24	 437 	 443.28 
25	 446.7 	 452.25 
26	 456.4 	 464.67 
27	 466 	 475.7 
28	 475.7 	 482.2 
29	 485.4 	 495 
30	 495 	 502.09 
31	 504.7 	 514.4 
32	 514.4 	 514.4 
33	 524 	 527.43 
34	 533.6 	 542.92 
35	 543.3 	 552.21 
36	 552.9 	 557.26 
37	 562.5 	 571.73 
38	 572.2 	 580.68 
39	 581.8 	 591.5 
40	 591.5 	 593.51 
41	 601.1 	 610.44 
42	 610.7 	 617.81 
43	 620.3 	 628.26 
44	 630 	 637.49 
45	 639.6 	 640.21 
46	 649.3 	 652.11 
47	 658.6 	 662.67 
48	 667.9 	 671.94 
49	 677.6 	 686.02 
50	 686.5 	 695.89 
51	 696.2 	 701.77 
52	 705.9 	 711.28 
