659A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 7.8 
2	 7.8 	 14.69 
3	 17.3 	 26.38 
4	 26.8 	 32.35 
5	 36.3 	 44.78 
6	 45.8 	 45.8 
7	 55.3 	 64.8 
8	 64.8 	 73.39 
9	 74.3 	 82.62 
10	 83.8 	 92.44 
11	 93.3 	 101.18 
12	 102.8 	 104.4 
13	 112.3 	 121.75 
14	 121.8 	 130.08 
15	 131.3 	 138.58 
16	 140.8 	 148.97 
17	 150.3 	 158.2 
18	 159.8 	 159.8 
19	 169.3 	 169.3 
20	 178.8 	 188.3 
21	 188.3 	 192.82 
22	 197.8 	 204.54 
23	 207.3 	 215.71 
24	 216.8 	 219.48 
25	 226.3 	 234.15 
26	 235.8 	 235.8 
27	 245.3 	 254.8 
28	 254.8 	 255.28 
29	 264.3 	 265.59 
