583G	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 306.6 	 311.1 
2	 316.2 	 321.95 
3	 325.9 	 330.8 
4	 335.6 	 342.6 
5	 345.3 	 348.89 
6	 355 	 360.76 
7	 364.7 	 371.13 
8	 374.4 	 379.28 
9	 384.1 	 385.64 
10	 393.8 	 400.21 
11	 403.5 	 406.75 
12	 413.1 	 414.51 
13	 422.7 	 424.12 
14	 432.3 	 433.73 
15	 442 	 445.86 
