904A	2.00	19970627	1	"From IR ODP, 150, p. 209"
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0.0	8.62
2	9.0	18.31
3	18.5	27.97
4	28.0	37.08
5	37.5	47.14
6	47.0	56.93
7	56.5	66.43
8	66.0	75.81
9	75.5	85.42
10	85.0	95.07
11	94.5	104.46
12	104.0	111.23
13	111.0	120.94
14	120.5	130.39
15	130.0	139.17
16	139.5	148.61
17	149.0	159.01
18	158.5	167.77
19	168.0	177.73
20	177.5	185.21
21	187.0	195.74
22	196.5	203.02
23	203.0	202.12
24	212.5	221.86
25	222.0	231.23
26	231.3	241.26
27	240.9	250.70
28	250.3	258.14
29	260.1	269.88
30	269.8	279.66
31	279.5	289.3
32	289.1	298.88
33	298.8	308.6
34	308.4	318.31
35	317.8	327.55
36	327.2	336.97
37	336.5	345.73
38	345.8	355.3
39	355.5	365.31
40	365.1	374.9
41	374.8	384.73
42	384.4	392.21
43	394.1	403.85
44	403.8	413.6
45	413.4	423.3
46	423.0	432.78
47	432.5	432.35
48	442.0	451.82
49	451.5	461.38
50	461.2	470.74
51	470.9	480.73
52	480.5	490.2
53	490.2	500.1
54	499.8	509.64
55	509.5	519.02
56	518.8	527.73
57	528.4	528.64
58	529.4	537.84
59	538.0	547.05
60	547.7	548.47
61	557.3	565.28
62	567.0	567.69
