493	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 6 
2	 120 	 125.01 
3	 129.5 	 132.35 
4	 139 	 141.02 
5	 148.5 	 154.23 
6	 158 	 161.73 
7	 167.5 	 171.43 
8	 177 	 183.39 
9	 186.5 	 193.18 
10	 196 	 203.21 
11	 205.5 	 209.79 
12	 215 	 215.35 
13	 224.5 	 226.09 
14	 234 	 241.62 
15	 243.5 	 251.92 
16	 253 	 256.75 
17	 262.5 	 269.09 
18	 272 	 281.5 
19	 281.5 	 289.78 
20	 291 	 300.5 
21	 300.5 	 308.49 
22	 310 	 317.57 
23	 319.5 	 319.96 
24	 329 	 338.17 
25	 338.5 	 346.43 
26	 348 	 350.62 
27	 357.5 	 365.02 
28	 367 	 374.88 
29	 376.5 	 384.35 
30	 386 	 395.3 
31	 395.5 	 404.66 
32	 405 	 410.37 
33	 414.5 	 424 
34	 424 	 432.42 
35	 433.5 	 443 
36	 443 	 449.25 
37	 452.5 	 461.08 
38	 462 	 466.63 
39	 471.5 	 476.78 
40	 481 	 486.24 
41	 490.5 	 494.08 
42	 500 	 507.59 
43	 509.5 	 517.31 
44	 519 	 526.12 
45	 528.5 	 533.32 
46	 538 	 546.16 
47	 547.5 	 556.6 
48	 557 	 561.44 
49	 566.5 	 576 
50	 576 	 583.19 
51	 585.5 	 587.13 
52	 595.5 	 598.08 
53	 604.5 	 606.48 
54	 614 	 621.01 
55	 623.5 	 623.5 
56	 633 	 633 
57	 642.5 	 642.5 
58	 652 	 652.5 
59	 656.5 	 658.78 
60	 661.5 	 663.1 
