157	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 10 	 18.5 
2	 19 	 28 
3	 28 	 36.9 
4	 37 	 46 
5	 46 	 55 
6	 55 	 64 
7	 64 	 72.3 
8	 73 	 78.9 
9	 82 	 90.2 
10	 91 	 97 
11	 99 	 104.3 
12	 108 	 117 
13	 117 	 122.5 
14	 126 	 134.3 
15	 135 	 143.9 
16	 144 	 152.6 
17	 153 	 162 
18	 162 	 170.8 
19	 171 	 180 
20	 180 	 181.7 
21	 189 	 197.9 
22	 198 	 206.9 
23	 207 	 216 
24	 216 	 220.8 
25	 225 	 232.5 
26	 234 	 242.9 
27	 243 	 251.9 
28	 252 	 260.6 
29	 261 	 264.6 
30	 270 	 279 
31	 279 	 287.8 
32	 288 	 297 
33	 297 	 306 
34	 306 	 306.1 
35	 315 	 316.5 
36	 324 	 327.6 
37	 333 	 333.1 
38	 342 	 342.7 
39	 345 	 346 
40	 350 	 350.1 
41	 359 	 359.5 
42	 368 	 369.5 
43	 377 	 377.4 
44	 386 	 386.1 
45	 395 	 395.1 
46	 404 	 404.4 
47	 413 	 413.4 
48	 422 	 422.3 
49	 431 	 432.9 
