757B	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 3.91 
2	 4.5 	 14 
3	 14 	 23.6 
4	 23.6 	 31.72 
5	 33.2 	 41.67 
6	 42.8 	 52.06 
7	 52.5 	 60.88 
8	 62.2 	 71.57 
9	 71.8 	 81.23 
10	 81.5 	 89.95 
11	 91.2 	 100.69 
12	 100.8 	 110.16 
13	 110.5 	 119.92 
14	 120.1 	 129.66 
15	 129.8 	 139.08 
16	 139.5 	 147.63 
17	 149.1 	 158.76 
18	 158.8 	 168.5 
19	 168.5 	 174.69 
20	 174.7 	 182.7 
21	 182.7 	 192.33 
22	 192.4 	 199.15 
23	 202 	 208.69 
24	 211.7 	 219.16 
25	 221.4 	 228.52 
26	 231 	 234.16 
27	 240.7 	 250.4 
28	 250.4 	 257.27 
29	 260 	 265.77 
30	 269.7 	 274.28 
31	 279.4 	 281.39 
32	 289 	 292.83 
33	 298.6 	 299.07 
34	 308.3 	 311.37 
35	 317.9 	 322.59 
36	 327.6 	 331.57 
37	 337.3 	 341.36 
38	 346.9 	 348.28 
39	 356.6 	 359.16 
40	 366.3 	 367.27 
41	 369.3 	 370.3 
42	 370.3 	 370.95 
43	 374.3 	 374.41 
