408	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 8.64 
2	 9.5 	 16.8 
3	 19 	 25.57 
4	 28.5 	 36.2 
5	 38 	 44.42 
6	 47.5 	 51.73 
7	 57 	 59.1 
8	 66.5 	 69.3 
9	 76 	 79.2 
10	 85.5 	 92.1 
11	 95 	 103.21 
12	 104.5 	 107.79 
13	 114 	 118.89 
14	 123.5 	 123.5 
15	 133 	 140.1 
16	 142.5 	 146.35 
17	 152 	 158.85 
18	 161.5 	 166.6 
19	 171 	 180.5 
20	 180.5 	 183.92 
21	 190 	 195.76 
22	 199.5 	 203.65 
23	 209 	 213.21 
24	 218.5 	 226.8 
25	 228 	 237.16 
26	 237.5 	 245.42 
27	 247 	 256.5 
28	 256.5 	 261.55 
29	 266 	 269.2 
30	 275.5 	 282.34 
31	 285 	 293.38 
32	 294.5 	 303 
33	 304 	 313.25 
34	 313.5 	 321.6 
35	 323 	 324 
36	 332.5 	 337.61 
37	 343 	 346 
38	 351.5 	 355.2 
