694C	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 1.3 
2	 179.2 	 182.21 
3	 188.9 	 198.29 
4	 198.6 	 199.49 
5	 208.9 	 212.16 
6	 217.9 	 225.47 
7	 227.6 	 228.95 
8	 236.9 	 238.93 
9	 246.5 	 247.64 
10	 256.1 	 258.85 
11	 265.5 	 268.56 
12	 275.5 	 277.84 
13	 285.1 	 287.18 
14	 294.7 	 304.3 
15	 304.3 	 306.94 
16	 314 	 314 
17	 323.6 	 324.2 
18	 333.3 	 334.2 
19	 343 	 347.74 
20	 352.6 	 355.14 
21	 362.3 	 364 
22	 372 	 379 
23	 381.6 	 384.6 
