715A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 8.1 
2	 8.1 	 17.43 
3	 17.8 	 27.29 
4	 27.5 	 36.99 
5	 37.1 	 46.47 
6	 46.8 	 56.4 
7	 56.5 	 66 
8	 66.1 	 75.22 
9	 75.7 	 85.3 
10	 85.3 	 94.83 
11	 94.9 	 104.4 
12	 104.6 	 106.08 
13	 114.3 	 114.54 
14	 123.9 	 124.24 
15	 133.5 	 134.27 
16	 143.2 	 143.51 
17	 152.9 	 153.18 
18	 162.6 	 163.39 
19	 172.2 	 172.89 
20	 181.8 	 181.98 
21	 191.4 	 192.12 
22	 201.1 	 202.04 
23	 210.8 	 214.53 
24	 220.5 	 222.79 
25	 230 	 236.73 
26	 239.5 	 242.88 
27	 248.9 	 248.95 
28	 258.3 	 258.3 
29	 267.7 	 270.25 
30	 270.7 	 276.52 
31	 278.2 	 281.82 
