385	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 22.3 	 27.5 
2	 60.4 	 69.85 
3	 98.5 	 107.95 
4	 136.5 	 140 
5	 146.1 	 151.27 
6	 155.6 	 155.65 
7	 165.1 	 165.2 
8	 174.6 	 175.95 
9	 184.1 	 184.85 
10	 193.4 	 193.82 
11	 203 	 205.3 
12	 212.5 	 214.65 
13	 231.6 	 237.35 
14	 250.6 	 255.15 
15	 269.6 	 270.84 
16	 278.9 	 282.25 
17	 288.4 	 288.4 
18	 297.9 	 298.05 
19	 307.4 	 307.75 
20	 336 	 338.41 
21	 345.5 	 345.54 
22	 355 	 355.02 
23	 374 	 378.08 
24	 383.5 	 385.1 
