585A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 363.7 	 365.49 
2	 373.3 	 374.58 
3	 382.8 	 384.78 
4	 438.2 	 438.38 
5	 502.6 	 506.18 
6	 511.8 	 514.44 
7	 520.9 	 525.61 
8	 532.4 	 536.51 
9	 543.5 	 545.23 
10	 552.6 	 553.88 
11	 772.1 	 779 
12	 781.3 	 790.4 
13	 799.6 	 806 
14	 808.7 	 815.77 
15	 817.9 	 825.49 
16	 827 	 833.91 
17	 838.6 	 846.87 
18	 847.7 	 857.63 
19	 857.7 	 863.59 
20	 866.8 	 870.63 
21	 876 	 879.06 
22	 885.1 	 887.51 
