259	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 7.7 
2	 8 	 8 
3	 17.5 	 20.3 
4	 27 	 36.4 
5	 36.5 	 43.2 
6	 46 	 55.5 
7	 55.5 	 63 
8	 65 	 74 
9	 74.5 	 84 
10	 84 	 92.5 
11	 93.5 	 100 
12	 103 	 112.5 
13	 112.5 	 122 
14	 122 	 130.9 
15	 131.5 	 140.9 
16	 141 	 146.3 
17	 150.5 	 155.8 
18	 160 	 163.5 
19	 169.5 	 177.2 
20	 179 	 187 
21	 188.5 	 194.5 
22	 198 	 200.9 
23	 207.5 	 217 
24	 217 	 222.2 
25	 226.5 	 234.5 
26	 236 	 245.4 
27	 245.5 	 252.3 
28	 255 	 263.1 
29	 264.5 	 269 
30	 274 	 283 
31	 283.5 	 291.5 
32	 293 	 298 
33	 302.5 	 304.5 
34	 312 	 313.3 
35	 315 	 317.4 
36	 321.5 	 326.3 
37	 326.5 	 328.8 
38	 331 	 335.5 
39	 335.5 	 337 
40	 337 	 337.3 
41	 340.5 	 343.6 
