960A	2.00	19990202	1	From IR ODP 159, p.159
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0	1.21
2	1.2	1.22
3	10.6	11.81
4	19.9	21.45
5	29.6	31.24
6	39.3	40.52
7	49.1	53.76
8	58.9	63.87
9	68.6	73.74
10	78.3	86.34
11	88.0	91.84
12	97.6	106.90
13	107.3	107.74
14	116.9	117.61
15	126.6	127.94
16	136.2	136.41
17	145.8	145.95
18	155.2	155.20
19	164.8	165.81
20	174.5	175.90
21	184.1	185.17
22	193.8	195.33
23	203.4	203.45
24	213.0	213.19
25	222.7	224.28
26	232.4	232.85
27	242.1	243.59
28	251.7	254.84
29	256.4	259.67
30	261.4	262.27
31	271.1	272.29
32	280.7	282.61
33	290.3	291.21
34	299.6	301.03
35	309.2	310.33
36	318.9	319.97
37	328.5	330.63
38	338.2	343.62
39	347.9	347.90
40	348.3	351.06
41	351.0	353.41
42	353.5	355.40
43	357.5	360.93
44	362.3	366.12
45	367.2	370.88
46	371.8	377.22
47	376.8	379.43
48	379.3	384.86
49	386.4	388.45
50	391.1	397.47
51	396.1	398.09
52	397.3	399.98
53	403.3	405.11
54	413.10	416.17
55	417.8	419.45
56	422.8	424.12
57	427.4	430.66
58	432.4	436.26
59	437.0	441.26
60	442.0	444.17
61	446.2	448.22
