593A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 7.66 
2	 7.7 	 16.32 
3	 17.3 	 24.2 
4	 26.9 	 35.51 
5	 36.5 	 44.65 
6	 46.1 	 55.56 
7	 55.7 	 64.25 
8	 65.3 	 73.52 
9	 74.9 	 84.42 
10	 84.5 	 93.38 
11	 94.1 	 102.86 
12	 103.7 	 112.55 
13	 113.3 	 122.13 
14	 122.9 	 131.94 
15	 132.5 	 141.29 
16	 142.1 	 151.24 
17	 151.7 	 161.24 
18	 161.3 	 170.62 
19	 170.9 	 180.26 
20	 180.5 	 189.91 
21	 190.1 	 198.81 
22	 199.7 	 208.49 
23	 448.8 	 454.96 
24	 458.4 	 461.55 
25	 468 	 476.19 
26	 477.6 	 485.1 
27	 487.2 	 496.8 
