513A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 56.5 	 60.44 
2	 66 	 74.54 
3	 85 	 87.15 
4	 94.5 	 103.91 
5	 104 	 113.5 
6	 113.5 	 122.93 
7	 123 	 131.96 
8	 132.5 	 138.55 
9	 142 	 142.87 
10	 151.5 	 160.77 
11	 161 	 165.25 
12	 170.5 	 176.54 
13	 180 	 183 
14	 189.5 	 192.19 
15	 199 	 208.5 
16	 208.5 	 218 
17	 218 	 225.6 
18	 227.5 	 234.36 
19	 237 	 237.53 
20	 246.5 	 250.13 
21	 256 	 264.14 
22	 265.5 	 265.7 
23	 275 	 275.21 
24	 284.5 	 286.99 
25	 294 	 294.14 
26	 303.5 	 303.9 
27	 313 	 313.55 
28	 322.5 	 328.72 
29	 332 	 335.11 
30	 341.5 	 347.81 
31	 351 	 360.5 
32	 360.5 	 365.07 
33	 370 	 379.5 
34	 379.5 	 379.58 
35	 380.5 	 381.3 
36	 382 	 386.11 
