241	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 9 
2	 9 	 17.8 
3	 47 	 56 
4	 56 	 62.7 
5	 65 	 72.2 
6	 104 	 113 
7	 142 	 149 
8	 180 	 184.2 
9	 209 	 210.8 
10	 218 	 222.7 
11	 256 	 261 
12	 294 	 295.9 
13	 322 	 328 
14	 379 	 381.2 
15	 398 	 403.6 
16	 455 	 456.7 
17	 483 	 483.4 
18	 492 	 492.6 
19	 530 	 532.7 
20	 539 	 539.7 
21	 578 	 584.7 
22	 626 	 631.8 
23	 683 	 688.8 
24	 749 	 751.2 
25	 835 	 840.3 
26	 873 	 877.5 
27	 977 	 982.9 
28	 1067 	 1071.4 
29	 1167 	 1168.7 
