436	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 7.13 
2	 8 	 12.07 
3	 17.5 	 25.33 
4	 27 	 35.02 
5	 36.5 	 41.57 
6	 46 	 52.64 
7	 55.5 	 63.58 
8	 65 	 71.64 
9	 74.5 	 82.82 
10	 84 	 93.04 
11	 93.5 	 102.85 
12	 103 	 110.89 
13	 112.5 	 118.78 
14	 122 	 127.21 
15	 131.5 	 140.73 
16	 141 	 150.45 
17	 150.5 	 156.33 
18	 160 	 162.28 
19	 169.5 	 175.39 
20	 179 	 181.03 
21	 188.5 	 189.85 
22	 198 	 199.25 
23	 207.5 	 214.95 
24	 217 	 219.8 
25	 226.5 	 227.2 
26	 236 	 236.74 
27	 245.5 	 249.21 
28	 255 	 256.4 
29	 264.5 	 267.03 
30	 274 	 278.07 
31	 283.5 	 289.76 
32	 293 	 295.99 
33	 302.5 	 311.98 
34	 312 	 321.5 
35	 321.5 	 327.03 
36	 331 	 340.46 
37	 340.5 	 350 
38	 350 	 359.5 
39	 359.5 	 368 
40	 369 	 377.81 
41	 378.5 	 378.99 
42	 388 	 388.27 
