178	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 6 
2	 6 	 10 
3	 15 	 20 
4	 24 	 30 
5	 33 	 38.5 
6	 42 	 46.5 
7	 51 	 51 
8	 60 	 65.5 
9	 69 	 74 
10	 78 	 82 
11	 87 	 89.5 
12	 96 	 99.5 
13	 105 	 108.5 
14	 114 	 114.5 
15	 123 	 126 
16	 132 	 136.5 
17	 141 	 148 
18	 150 	 153.5 
19	 159 	 163 
20	 168 	 176 
21	 177 	 182 
22	 186 	 187.5 
23	 195 	 198.5 
24	 204 	 208 
25	 211 	 218.5 
26	 220.5 	 224 
27	 230 	 231.5 
28	 239.5 	 248.5 
29	 249 	 255 
30	 287 	 288.5 
31	 296.5 	 298.5 
32	 306 	 310.5 
33	 315.5 	 323 
34	 325 	 334 
35	 334.5 	 336.5 
36	 344 	 346.5 
37	 353.5 	 359.5 
38	 382 	 383.5 
39	 391.5 	 399 
40	 426.5 	 426.5 
41	 427.5 	 427.5 
42	 437 	 437 
43	 446.5 	 448 
44	 456 	 464.5 
45	 465.5 	 467 
46	 496 	 498 
47	 505.5 	 508 
48	 534 	 535.5 
49	 591 	 592.5 
50	 629 	 633.5 
51	 657.5 	 660 
52	 686 	 688.5 
53	 716 	 718.5 
54	 742 	 749 
55	 749 	 749 
56	 758.5 	 758.5 
57	 768 	 768.5 
58	 777.5 	 779 
59	 787 	 788.5 
