801B	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 194 	 200.45 
2	 203.5 	 204.81 
3	 212.9 	 214.19 
4	 222.3 	 222.74 
5	 231.7 	 235.71 
6	 241.3 	 246.97 
7	 251 	 252.21 
8	 260.7 	 268.62 
9	 270.3 	 270.31 
10	 280 	 280.75 
11	 289.7 	 289.89 
12	 299.3 	 300.16 
13	 309 	 310.17 
14	 318.3 	 318.79 
15	 327.7 	 327.82 
16	 337.2 	 337.69 
17	 346.6 	 346.98 
18	 355.8 	 356.26 
19	 365.3 	 365.55 
20	 374.5 	 374.79 
21	 383.7 	 383.91 
22	 389.8 	 389.85 
23	 395.9 	 396.06 
24	 400.6 	 401.28 
25	 405.2 	 405.82 
26	 410 	 410.1 
27	 414.7 	 415.72 
28	 419.4 	 419.51 
29	 424.2 	 424.34 
30	 428.9 	 429.06 
31	 433.6 	 433.88 
32	 438.2 	 438.27 
33	 442.8 	 444.98 
34	 447.6 	 448.32 
35	 452.3 	 455.73 
36	 456.9 	 456.96 
37	 461.5 	 462.08 
38	 466.1 	 466.3 
39	 470.7 	 470.99 
40	 476.9 	 477.84 
41	 483 	 485.66 
42	 487.6 	 489.99 
43	 492.2 	 497.2 
44	 501.7 	 505.06 
