447A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 7.95 
2	 9 	 9 
3	 18.5 	 19.52 
4	 28 	 34.67 
5	 37.5 	 47 
6	 47 	 56.5 
7	 56.5 	 66 
8	 66 	 67.85 
9	 75.5 	 78.66 
10	 85 	 88.13 
11	 94.5 	 95.4 
12	 98 	 101.51 
13	 104 	 104.8 
14	 113 	 117.6 
15	 122 	 126.4 
16	 131 	 132.9 
17	 140 	 143.9 
18	 149 	 152 
19	 152 	 155.2 
20	 158 	 162 
21	 167 	 172.93 
22	 176 	 179.3 
23	 180 	 184.4 
24	 185 	 188.3 
25	 191 	 195.7 
26	 198.5 	 203.6 
27	 207.5 	 210.3 
28	 216.5 	 219.9 
29	 225.5 	 231.3 
30	 234.5 	 241.5 
31	 243.5 	 248 
32	 252.5 	 256.7 
33	 261.5 	 261.8 
34	 270.5 	 273.2 
35	 275 	 283 
36	 284 	 289.7 
37	 293 	 293.9 
