473	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 .26 
2	 .5 	 7.85 
3	 10 	 16.2 
4	 19.5 	 24.3 
5	 29 	 35.76 
6	 38.5 	 41.39 
7	 48 	 53.38 
8	 57.5 	 60.93 
9	 67 	 69.48 
10	 76.5 	 78.93 
11	 86 	 89.2 
12	 95.5 	 98.42 
13	 105 	 110.75 
14	 114.5 	 117.83 
15	 124 	 129.74 
16	 133.5 	 141.98 
17	 143 	 152.07 
18	 152.5 	 155.79 
19	 162 	 168.75 
20	 171.5 	 180.16 
21	 181 	 187.5 
22	 187.5 	 187.71 
23	 190.5 	 195.36 
24	 200 	 203.61 
25	 209.5 	 211.75 
26	 219 	 222.48 
27	 228.5 	 229.9 
28	 238 	 239.43 
29	 247.5 	 248.15 
30	 252 	 255.71 
31	 257 	 259.14 
32	 266 	 271.21 
33	 275 	 278.74 
34	 284 	 287.27 
