654A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 4.6 
2	 4.6 	 9.12 
3	 12 	 20.5 
4	 21.4 	 28.52 
5	 30.8 	 36.09 
6	 40.3 	 48.01 
7	 49.7 	 49.94 
8	 59.1 	 67.81 
9	 69.3 	 74.09 
10	 79 	 80.44 
11	 88.7 	 92.67 
12	 98.4 	 101.43 
13	 108 	 108.04 
14	 117.7 	 127.4 
15	 127.4 	 136.9 
16	 136.9 	 145.02 
17	 146.4 	 152.22 
18	 156.1 	 165.8 
19	 165.8 	 171.05 
20	 175 	 182.29 
21	 184.6 	 192.24 
22	 194.2 	 194.21 
23	 203.8 	 210.04 
24	 213.4 	 221.82 
25	 223.1 	 230.84 
26	 232.7 	 239.64 
27	 242.4 	 242.98 
28	 252 	 257.14 
29	 261.7 	 265.09 
30	 271.3 	 272.82 
31	 276.3 	 278.04 
32	 280.9 	 283.6 
33	 287.6 	 289.26 
34	 290.6 	 296.07 
35	 300.3 	 302.24 
36	 310 	 312.06 
37	 319.6 	 321.08 
38	 329.3 	 332 
39	 338.6 	 341.84 
40	 348.2 	 355.14 
41	 357.8 	 363.86 
42	 367.4 	 375.58 
43	 377.1 	 386.33 
44	 386.8 	 395.74 
45	 396.4 	 405.66 
46	 406.1 	 406.87 
47	 415.7 	 416.94 
48	 425.4 	 425.61 
49	 435.1 	 435.58 
50	 444.7 	 445.92 
51	 454.4 	 454.67 
52	 464.1 	 464.6 
