334	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 3 
2	 129.5 	 139 
3	 139 	 141.9 
4	 148.5 	 150.3 
5	 158 	 163 
6	 167.5 	 170.7 
7	 177 	 186.5 
8	 186.5 	 189.7 
9	 196 	 202.2 
10	 205.5 	 214 
11	 215 	 221.2 
12	 224.5 	 230 
13	 234 	 243.5 
14	 243.5 	 244.9 
15	 253 	 253.5 
16	 262.5 	 267.05 
17	 272 	 274.5 
18	 281.5 	 283.1 
19	 291 	 293.4 
20	 300.5 	 302.7 
21	 310 	 310.8 
22	 319.5 	 321.1 
23	 329 	 330.5 
24	 338.5 	 342.3 
25	 348 	 349 
26	 357.5 	 358.9 
27	 367 	 367.3 
