981C	2.00	19991011	1	From IR ODP 162, p.53
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0	5.70
2	5.7	15.50
3	15.2	25.08
4	24.7	34.50
5	34.2	44.26
6	43.7	53.61
7	53.2	63.15
8	62.7	72.74
9	72.2	81.91
10	81.7	91.75
11	91.2	101.22
12	100.7	110.74
13	110.2	120.35
14	119.7	129.79
15	129.2	139.15
16	138.7	148.97
17	148.2	158.02
18	157.7	167.95
19	167.2	177.18
20	176.7	186.68
21	186.2	196.06
22	195.7	05.551
23	205.2	215.02
24	214.7	224.58
25	224.2	233.93
26	233.7	243.42
27	243.2	253.18
28	252.7	262.59
29	262.	271.96
30	271.7	281.49
