892D	2.00	19960308	1	From IR ODP, 146, p. 306
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0.0	0.12
2	8.5	11.74
3	18.0	20.20
4	27.5	31.88
5	37.0	43.12
6	46.5	53.52
7	54.0	61.60
8	61.7	66.81
9	69.3	76.03
10	100.0	110.69
11	109.5	113.10
12	119.0	124.79
13	128.5	128.76
14	138.0	140.08
15	147.5	152.53
16	157.0	164.47
