286	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 7 
2	 16.5 	 25.1 
3	 35.5 	 42.5 
4	 54.5 	 55.4 
5	 73.5 	 79.8 
6	 92.5 	 98.6 
7	 111.5 	 121 
8	 130.5 	 134.7 
9	 149.5 	 156.6 
10	 168.5 	 174.1 
11	 187.5 	 188.6 
12	 206.5 	 208.3 
13	 225.5 	 227.3 
14	 244.5 	 246.8 
15	 263.5 	 264.5 
16	 282.5 	 284.7 
17	 301.5 	 308.4 
18	 320.5 	 322.7 
19	 339.5 	 340.4 
20	 358.5 	 360.3 
21	 377.5 	 379.8 
22	 396.5 	 402.1 
23	 415.5 	 417.4 
24	 434.5 	 436.3 
25	 453.5 	 458.7 
26	 472.5 	 477.3 
27	 491.5 	 493.2 
28	 510.5 	 512.7 
29	 529.5 	 536 
30	 548.5 	 549.5 
31	 567.5 	 570 
32	 586.5 	 589.4 
33	 605.5 	 607.7 
34	 624.5 	 629.1 
35	 643.5 	 644.9 
36	 649 	 650.6 
37	 658.5 	 666.1 
38	 668 	 674.5 
39	 677.5 	 684.2 
40	 687 	 695 
41	 696.5 	 705.6 
