761C	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 0 
2	 160.2 	 165.53 
3	 169.7 	 177.59 
4	 179.2 	 179.2 
5	 230 	 233.69 
6	 235 	 235.92 
7	 240 	 242.35 
8	 245 	 247.05 
9	 250 	 251.86 
10	 255 	 257.05 
11	 259.5 	 259.52 
12	 264.5 	 265.26 
13	 269.5 	 269.7 
14	 274.5 	 274.81 
15	 279.5 	 280.01 
16	 284.5 	 285.16 
17	 289.5 	 289.7 
18	 294.5 	 295.77 
19	 304 	 304.52 
20	 313.5 	 313.74 
21	 323 	 323.12 
22	 332.5 	 333.08 
23	 337.2 	 342.95 
24	 346.7 	 350.62 
25	 356.2 	 357.56 
26	 365.7 	 375.08 
27	 375.2 	 376.27 
28	 384.7 	 385.81 
29	 389.2 	 390.83 
30	 398.7 	 401.47 
31	 408.2 	 414.87 
32	 417.7 	 422.24 
33	 427.2 	 429.71 
