366A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 6 
2	 6 	 15.5 
3	 15.5 	 24.1 
4	 25 	 34.2 
5	 34.5 	 43.8 
6	 44 	 52.6 
7	 53.5 	 62.5 
8	 63 	 71.8 
9	 72.5 	 80.9 
10	 82 	 83.6 
11	 91.5 	 99.9 
12	 101 	 109.8 
13	 110.5 	 117.8 
14	 120 	 129.5 
15	 129.5 	 139 
16	 139 	 146.4 
17	 148.5 	 158 
18	 158 	 166.6 
19	 167.5 	 167.5 
20	 177 	 180.5 
21	 186.5 	 196 
22	 196 	 198.5 
23	 205.5 	 214.6 
24	 215 	 217.4 
25	 224.5 	 226 
26	 234 	 241.2 
27	 243.5 	 251.8 
28	 253 	 262.5 
29	 262.5 	 271.1 
30	 272 	 281.3 
31	 281.5 	 288 
32	 291 	 291.2 
33	 300.5 	 308.9 
34	 310 	 318.7 
35	 319.5 	 327.4 
36	 329 	 335.6 
37	 338.5 	 346.5 
38	 348 	 354.2 
39	 357.5 	 363.6 
