495	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 0 
2	 9.5 	 9.51 
3	 19 	 26.72 
4	 28.5 	 36.18 
5	 38 	 47.19 
6	 47.5 	 52.86 
7	 57 	 62.42 
8	 66.5 	 66.9 
9	 76 	 84.28 
10	 85.5 	 94.82 
11	 95 	 98.82 
12	 104.5 	 113.63 
13	 114 	 121.6 
14	 123.5 	 130 
15	 133 	 142.17 
16	 142.5 	 152 
17	 152 	 161.48 
18	 161.5 	 170.9 
19	 171 	 179.4 
20	 180.5 	 189.92 
21	 190 	 199.5 
22	 199.5 	 209 
23	 209 	 218.5 
24	 218.5 	 228 
25	 228 	 237.48 
26	 237.5 	 246.3 
27	 247 	 254.71 
28	 256.5 	 266 
29	 266 	 275.5 
30	 275.5 	 278.73 
31	 285 	 294.1 
32	 294.5 	 301.87 
33	 304 	 312.21 
34	 313.5 	 320.17 
35	 323 	 328.55 
36	 332.5 	 338.7 
37	 342 	 348.77 
38	 351.5 	 357.72 
39	 361 	 366.79 
40	 370.5 	 370.57 
41	 380 	 389.42 
42	 389.5 	 397.4 
43	 399 	 408.5 
44	 408.5 	 417.7 
45	 418 	 425.28 
46	 427.5 	 428.5 
47	 428.5 	 429.36 
48	 436.5 	 441 
49	 446 	 447.5 
