479	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 2.34 
2	 3 	 3 
3	 12.5 	 16.47 
4	 22 	 22 
5	 31.5 	 38.26 
6	 41 	 49.4 
7	 50.5 	 59.55 
8	 60 	 68.1 
9	 69.5 	 75.98 
10	 79 	 88.5 
11	 88.5 	 93.86 
12	 98 	 107.35 
13	 107.5 	 110.84 
14	 117 	 124.88 
15	 126.5 	 135.05 
16	 136 	 140.42 
17	 145.5 	 154.04 
18	 155 	 158.28 
19	 164.5 	 172.73 
20	 174 	 182.79 
21	 183.5 	 190.85 
22	 193 	 199.59 
23	 202.5 	 210.53 
24	 212 	 220.24 
25	 221.5 	 224.22 
26	 231 	 239.37 
27	 240.5 	 247.11 
28	 250 	 256.47 
29	 259.5 	 265.18 
30	 269 	 269 
31	 278.5 	 286.77 
32	 288 	 290.18 
33	 297.5 	 297.5 
34	 307 	 314.9 
35	 316.5 	 324.05 
36	 326 	 333.22 
37	 335.5 	 342.52 
38	 345 	 353.23 
39	 354.5 	 362.16 
40	 364 	 373.5 
41	 373.5 	 374.98 
42	 383 	 383.22 
43	 392.5 	 395 
44	 402 	 409.59 
45	 411.5 	 414.51 
46	 421 	 421 
47	 430.5 	 439.55 
