624	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 6.85 
2	 6.9 	 14.55 
3	 16.5 	 24.37 
4	 26.1 	 33.15 
5	 35.7 	 43.74 
6	 45.3 	 51.2 
7	 54.9 	 59.79 
8	 64.5 	 67.39 
9	 74.1 	 79.6 
10	 83.7 	 85.12 
11	 93.3 	 95.39 
12	 102.7 	 106.54 
13	 112.1 	 112.1 
14	 117.8 	 118.66 
15	 127.1 	 130.8 
16	 136.4 	 139.77 
17	 145.7 	 146.66 
18	 155.1 	 155.58 
19	 164.5 	 164.5 
20	 168.5 	 169.83 
21	 170 	 170.49 
22	 179.5 	 179.51 
23	 190.4 	 190.49 
