231	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 .5 
2	 .5 	 2.1 
3	 7 	 12.5 
4	 16.5 	 21 
5	 26 	 35 
6	 35.5 	 44.1 
7	 45 	 48.7 
8	 54.5 	 64 
9	 64 	 72.8 
10	 73.8 	 80.5 
11	 83 	 86.9 
12	 92.5 	 98.3 
13	 102 	 109.7 
14	 111.5 	 118.7 
15	 121 	 124.7 
16	 130.5 	 138.2 
17	 140 	 147 
18	 149.5 	 153.5 
19	 159 	 164.5 
20	 168.5 	 177.3 
21	 178 	 186.7 
22	 187.5 	 194.2 
23	 197 	 204.8 
24	 206.5 	 215.5 
25	 216 	 224.7 
26	 225.5 	 233.4 
27	 235 	 242.8 
28	 244.5 	 253.5 
29	 254 	 263.1 
30	 263.5 	 271.3 
31	 273 	 279.3 
32	 282.5 	 291.2 
33	 292 	 299.2 
34	 301.5 	 310.7 
35	 311 	 315.5 
36	 320.5 	 328.7 
37	 330 	 337.2 
38	 339.5 	 344.8 
39	 349 	 355 
40	 358.5 	 364.9 
41	 368 	 375.3 
42	 377.5 	 385.3 
43	 387 	 396.5 
44	 396.5 	 398.8 
45	 406 	 415.3 
46	 415.5 	 425 
47	 425 	 433.9 
48	 434.5 	 438.7 
49	 444 	 447.5 
50	 453.5 	 461.8 
51	 463 	 472.4 
52	 472.5 	 480.1 
53	 482 	 490.5 
54	 491.5 	 495.5 
55	 501 	 505.5 
56	 509.5 	 517.2 
57	 519 	 522.7 
58	 528.5 	 537.3 
59	 538 	 547.5 
60	 547.5 	 551.4 
61	 557 	 565.2 
62	 566.5 	 567.5 
63	 568.5 	 570.7 
64	 574.5 	 579 
