750A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 7.77 
2	 7.9 	 8.15 
3	 56.4 	 65.01 
4	 65.4 	 65.55 
5	 143.3 	 143.3 
6	 153 	 153.15 
7	 162.6 	 163.45 
8	 259.2 	 259.84 
9	 268.9 	 269.24 
10	 297.8 	 301.8 
11	 307.5 	 310.02 
12	 317.2 	 322.72 
13	 326.8 	 332 
14	 336.5 	 342.2 
15	 346.1 	 350.36 
16	 355.8 	 360.82 
17	 365.3 	 368.88 
18	 375 	 377.29 
19	 384.7 	 388.26 
20	 394.4 	 401.36 
21	 404 	 405.3 
22	 413.6 	 414.48 
23	 423.3 	 423.59 
24	 442.6 	 442.82 
25	 452.3 	 452.75 
26	 457.3 	 457.3 
