368	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 8.8 
2	 9 	 12.5 
3	 47 	 56.5 
4	 85 	 94.5 
5	 123 	 132.5 
6	 161 	 168.7 
7	 170.5 	 180 
8	 180 	 187.6 
9	 189.5 	 196 
10	 199 	 202.1 
11	 208.5 	 212.6 
12	 218 	 218.3 
13	 227.5 	 233 
14	 237 	 240.5 
15	 246.5 	 251.3 
16	 256 	 261.3 
17	 265.5 	 273.4 
18	 275 	 284.5 
19	 284.5 	 288.2 
20	 294 	 294.6 
21	 313 	 315.5 
22	 322.5 	 332 
23	 351 	 352.9 
24	 360.5 	 361.3 
25	 370 	 373.2 
26	 375.5 	 378 
27	 385 	 389.5 
28	 394.5 	 396 
29	 408 	 409.1 
30	 417.5 	 420.3 
31	 427 	 432.7 
32	 436.5 	 442.7 
33	 446 	 448.1 
34	 465 	 469.5 
35	 484 	 486.4 
36	 512.5 	 516.3 
37	 531.5 	 538.6 
38	 560 	 563.6 
39	 569.5 	 577.7 
40	 579 	 584.3 
41	 588.5 	 594.3 
42	 598 	 601.8 
43	 607.5 	 612.9 
44	 617 	 625 
45	 626.5 	 634.4 
46	 636 	 645.5 
47	 645.5 	 655 
48	 664.5 	 664.5 
49	 693 	 693.1 
50	 702.5 	 705.8 
51	 712 	 716.4 
52	 721.5 	 728 
53	 750 	 755.2 
54	 797.5 	 803.7 
55	 837.5 	 841.5 
56	 845 	 849.3 
57	 892.5 	 898.5 
58	 921 	 928.8 
59	 938.5 	 942.6 
60	 949.5 	 957.8 
61	 961 	 968 
62	 968.5 	 973.5 
63	 975 	 980.8 
