525B	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 3.5 
2	 3.5 	 7.9 
3	 7.9 	 11.97 
4	 12.3 	 16.39 
5	 16.7 	 19.85 
6	 21.1 	 24.61 
7	 25.5 	 29.59 
8	 29.9 	 33.6 
9	 34.3 	 38.61 
10	 38.7 	 43.04 
11	 43.1 	 47.15 
12	 47.5 	 48.3 
13	 51.9 	 56.3 
14	 56.3 	 60.46 
15	 60.7 	 63.48 
16	 65.1 	 69.5 
17	 69.5 	 73.81 
18	 73.9 	 75.81 
19	 78.3 	 82.48 
20	 82.7 	 83 
21	 87.1 	 88.11 
22	 91.5 	 94.9 
23	 94.9 	 99.3 
24	 99.3 	 103.54 
25	 103.7 	 106.48 
26	 108.1 	 112.5 
27	 112.5 	 116.9 
28	 116.9 	 117.27 
29	 121.3 	 124.67 
30	 125.8 	 130.2 
31	 130.2 	 134.6 
32	 134.6 	 138.49 
33	 139 	 143.4 
34	 143.4 	 146.7 
35	 147.8 	 150.58 
36	 152.2 	 156.35 
37	 156.6 	 160.59 
38	 161 	 164.95 
39	 165.4 	 169.8 
40	 169.8 	 169.8 
41	 169.8 	 171.24 
42	 174.2 	 175.86 
43	 178.6 	 182.54 
44	 183 	 183.24 
45	 187.4 	 191.8 
46	 191.8 	 196.2 
47	 196.2 	 200.6 
48	 200.6 	 205 
49	 205 	 209.4 
50	 268 	 269.34 
51	 272.3 	 275.13 
52	 276.8 	 278.72 
53	 281.2 	 284.99 
