586A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 39.3 	 48.75 
2	 48.9 	 58.34 
3	 58.5 	 68.07 
4	 68.1 	 77.64 
5	 77.7 	 87.08 
6	 87.3 	 96.67 
7	 96.9 	 106.42 
8	 106.5 	 116 
9	 116.1 	 125.6 
10	 125.7 	 135.1 
11	 135.3 	 144.82 
12	 144.9 	 154.46 
13	 154.5 	 161.8 
14	 161.8 	 166.67 
15	 166.7 	 175.7 
16	 175.7 	 185.26 
17	 185.3 	 194.74 
18	 194.9 	 204.38 
19	 204.5 	 213 
20	 213 	 222.22 
21	 222.6 	 232.2 
22	 232.2 	 241.7 
23	 241.8 	 251.37 
24	 251.4 	 260.97 
25	 261 	 270.47 
26	 270.6 	 274.74 
27	 276.6 	 280.75 
28	 280.8 	 285.06 
29	 285.2 	 290.2 
30	 290.2 	 295.2 
31	 295.2 	 300.2 
