637A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 .08 
2	 3 	 3.22 
3	 15.7 	 15.77 
4	 25.4 	 25.4 
5	 35.1 	 35.1 
6	 44.9 	 49.53 
7	 54.6 	 60.76 
8	 64.4 	 68.7 
9	 74 	 76.8 
10	 83.7 	 85.51 
11	 93.3 	 94.93 
12	 102.7 	 105.58 
13	 112.4 	 114.85 
14	 122 	 123.68 
15	 131.7 	 137.19 
16	 141.3 	 146.06 
17	 151 	 156.19 
18	 160.7 	 163.53 
19	 170.4 	 173.86 
20	 179.9 	 189.5 
21	 189.5 	 199.2 
22	 199.2 	 208.8 
23	 208.8 	 212.58 
24	 218.4 	 220.5 
25	 228 	 234.96 
26	 237.2 	 242.03 
27	 246.9 	 255.59 
28	 256.6 	 262.28 
29	 266.3 	 269.07 
30	 275.9 	 277.68 
