925A	2.00	19981119	1	From IR ODP 154, p.58
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	101.8	106.62
2	197.9	203.83
3	303.7	307.99
4	313.7	323.60
5	323.4	333.28
6	333.1	337.75
7	342.7	351.58
8	352.4	361.32
9	362.0	371.9
10	371.7	374.68
11	381.3	389.33
12	390.8	395.31
13	400.4	402.21
14	410.0	417.52
15	419.7	429.58
16	429.3	438.88
17	438.9	447.24
18	448.6	457.45
19	458.2	463.01
20	467.8	477.67
21	477.4	477.4
22	487.1	496.96
23	496.7	502.85
24	506.3	514.8
25	516.0	516.04
26	525.6	535.62
27	535.3	544.64
28	544.9	545.14
29	554.6	556.59
30	564.2	574.17
31	573.8	576.72
32	583.5	593.33
33	593.1	603.03
34	602.8	611.06
35	612.4	618.53
36	622.1	631.99
37	631.7	631.7
38	641.4	651.28
39	651.1	660.35
40	660.8	670.39
41	670.4	673.78
42	680.1	682.76
43	683.1	689.15
44	689.7	696.32
45	699.3	709.19
46	709.0	718.93
47	718.3	726.19
48	727.9	737.74
49	737.6	744.75
50	746.1	748.23
51	747.1	753.28
52	757.0	766.86
53	766.6	775.69
55	776.3	786.27
55	786.0	794.74
56	795.6	804.29
57	805.2	815.12
58	814.8	824.7
59	824.5	834.29
60	834.2	841.03
61	843.8	850.89
62	853.5	863.43
63	863.1	869.76
64	872.8	882.23
65	882.5	886.27
66	891.8	893.26
67	901.4	911.1
68	911.1	920.7
69	920.7	930.4
