1082C	2.00	19990325	1	From IR ODP 175, p.275+276
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0	3.56
2	3.5	11.56
3	13.0	23.04
4	22.5	32.47
5	27.0	37.10
6	36.5	46.45
7	46.0	56.14
8	55.5	65.61
9	65.0	74.89
10	74.5	84.11
11	84.0	94.04
12	93.5	103.44
13	103.0	113.08
14	112.5	122.63
15	122.0	125.51
16	125.0	135.12
17	134.5	144.91
18	144.0	154.78
19	153.5	163.56
20	163.0	173.09
21	172.5	182.96
22	182.0	190.39
23	191.5	197.46
24	195.6	202.03
