380	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 9.2 
2	 9.5 	 17 
3	 19 	 19 
4	 28.5 	 35 
5	 38 	 42.35 
6	 47.5 	 52 
7	 57 	 60.25 
8	 66.5 	 67.7 
9	 76 	 77.4 
10	 85.5 	 90.9 
11	 95 	 95.35 
12	 104.5 	 104.95 
13	 114 	 120.85 
14	 123.5 	 125.3 
15	 133 	 141.1 
16	 142.5 	 143.7 
17	 152 	 156.3 
18	 161.5 	 170.15 
19	 171 	 178.3 
20	 180.5 	 189.1 
21	 190 	 196.8 
22	 199.5 	 203.1 
23	 209 	 215.4 
24	 218.5 	 226.1 
25	 228 	 234 
26	 237.5 	 242.3 
27	 247 	 250.4 
28	 256.5 	 257.5 
29	 266 	 268 
30	 275.5 	 277.9 
31	 285 	 287.35 
32	 294.5 	 301.5 
33	 304 	 306.5 
34	 313.5 	 313.5 
35	 317.5 	 322.5 
36	 323 	 326.3 
37	 332.5 	 335.4 
38	 342 	 345.4 
39	 351.5 	 357.35 
40	 361 	 362.3 
