612	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 4.8 
2	 4.8 	 13.69 
3	 14.4 	 23.29 
4	 24 	 33.3 
5	 33.6 	 40.3 
6	 40.6 	 44.4 
7	 44.6 	 51.02 
8	 52.1 	 56.82 
9	 59 	 66.09 
10	 68.7 	 74.7 
11	 78.4 	 84.4 
12	 88.1 	 96.64 
13	 97.8 	 107.41 
14	 107.5 	 117.18 
15	 117.2 	 126.7 
16	 126.7 	 136.2 
17	 136.2 	 145.7 
18	 145.7 	 154.47 
19	 155.2 	 164.7 
20	 164.7 	 173.57 
21	 174.2 	 183.79 
22	 183.8 	 193.23 
23	 193.8 	 203 
24	 203 	 212.35 
25	 212.6 	 222.01 
26	 222.2 	 231.74 
27	 231.8 	 241.13 
28	 241.4 	 250.4 
29	 251 	 260.51 
30	 260.6 	 270.2 
31	 270.2 	 279.78 
32	 279.8 	 289.3 
33	 289.4 	 298.98 
34	 299.1 	 301.37 
35	 308.8 	 318.27 
36	 318.5 	 328 
37	 328.1 	 337.67 
38	 337.7 	 339.34 
39	 347.3 	 353.4 
40	 357 	 362.64 
41	 366.7 	 376.18 
42	 376.4 	 384.88 
43	 386 	 395.57 
44	 395.6 	 405.17 
45	 405.2 	 414.32 
46	 414.9 	 424.45 
47	 424.6 	 434.24 
48	 434.3 	 443.67 
49	 444 	 453.56 
50	 453.7 	 463.19 
51	 463.4 	 471.37 
52	 473.1 	 482.78 
53	 482.8 	 483.43 
54	 492.5 	 499.93 
55	 502 	 511.5 
56	 511.5 	 521 
57	 521 	 530.4 
58	 530.6 	 530.9 
59	 540.2 	 549.73 
60	 549.8 	 550.59 
61	 559.4 	 568.64 
62	 569 	 577.8 
63	 578.6 	 587.91 
64	 588.3 	 596.9 
65	 598 	 600.22 
66	 607.7 	 617.16 
67	 617.3 	 626.88 
68	 626.9 	 636.33 
69	 636.5 	 645.57 
70	 646.2 	 650.48 
71	 655.9 	 664.32 
72	 665.6 	 675.18 
