225	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 9 
2	 9 	 9 
3	 18 	 23 
4	 23 	 27 
5	 27 	 35 
6	 36 	 45 
7	 45 	 45 
8	 45 	 49.5 
9	 54 	 62.3 
10	 63 	 65.3 
11	 72 	 77 
12	 77 	 77 
13	 77 	 85.7 
14	 86 	 91.5 
15	 95 	 97.2 
16	 104 	 107.3 
17	 113 	 118 
18	 122 	 129.5 
19	 131 	 137 
20	 140 	 142.5 
21	 149 	 153.1 
22	 158 	 167 
23	 167 	 171.5 
24	 176 	 177.5 
25	 185 	 185.9 
26	 194 	 197 
27	 203 	 206 
28	 212 	 215.8 
29	 221 	 224.3 
