1082A	2.00	19990325	1	From IR ODP 175, p.275
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0	7.89
2	7.8	17.42
3	17.3	27.21
4	26.8	36.76
5	36.3	46.57
6	45.8	55.87
7	55.3	65.52
8	64.8	75.32
9	74.3	84.62
10	83.8	94.40
11	93.3	103.57
12	102.8	113.19
13	112.3	120.29
14	121.8	128.63
15	128.6	135.35
16	138.3	145.39
17	147.9	152.85
18	157.6	163.11
19	167.2	172.79
20	176.9	186.56
21	186.5	193.52
22	196.2	201.36
23	205.9	213.24
24	215.5	223.08
25	225.2	231.48
26	234.8	244.43
27	244.4	252.17
28	254.0	262.19
29	263.6	273.31
30	273.3	280.58
31	282.9	289.15
32	292.5	299.67
33	302.1	309.68
34	311.7	317.72
35	321.4	328.65
36	327.5	328.60
37	331.0	337.06
38	340.6	349.28
39	350.3	356.54
40	359.9	366.51
41	369.5	378.34
42	379.2	387.07
43	388.8	396.16
44	398.4	405.17
45	408.1	415.08
46	417.7	424.16
47	427.3	433.06
48	437.0	442.80
49	446.7	455.95
50	456.3	464.11
51	465.9	472.85
52	475.1	482.50
53	484.7	491.95
54	494.4	503.66
55	504.1	513.73
56	513.8	523.25
57	523.4	532.73
58	533.1	542.03
59	542.8	550.10
60	552.4	561.18
61	562.0	570.53
62	571.7	579.82
63	581.3	590.10
64	590.9	600.03
