708A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 8.93 
2	 9 	 18.43 
3	 18.6 	 28.1 
4	 28.1 	 37.6 
5	 37.6 	 46.77 
6	 47.2 	 56.8 
7	 56.8 	 66.4 
8	 66.4 	 76 
9	 76 	 79.37 
10	 82.1 	 85.72 
11	 91.7 	 91.75 
12	 101.4 	 109.86 
13	 111 	 117.57 
14	 120.6 	 130.23 
15	 130.3 	 138.74 
16	 140 	 149.6 
17	 149.6 	 156.8 
18	 159.3 	 164.61 
19	 168.6 	 174.08 
20	 178.2 	 185.64 
21	 187.9 	 191.4 
22	 197.5 	 206.68 
23	 207.1 	 215.88 
24	 216.8 	 224.73 
25	 226.5 	 234.77 
