305	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 7.6 
2	 8 	 12.5 
3	 17 	 21.5 
4	 26.5 	 30.5 
5	 35.5 	 42.1 
6	 45 	 53.3 
7	 54.5 	 64 
8	 64 	 73 
9	 73 	 82 
10	 82 	 89 
11	 91.5 	 100.3 
12	 101 	 108.2 
13	 110.5 	 119.5 
14	 120 	 126.8 
15	 129.5 	 136.2 
16	 139 	 146.8 
17	 148.5 	 158 
18	 158 	 166 
19	 167 	 176.1 
20	 176.5 	 184 
21	 186 	 194.9 
22	 195.5 	 195.6 
23	 205 	 213.8 
24	 214 	 221 
25	 223.5 	 231.5 
26	 233 	 239.8 
27	 242 	 245 
28	 251.5 	 255.5 
29	 261 	 261.1 
30	 270.5 	 270.6 
31	 280 	 280.1 
32	 289.5 	 289.6 
33	 298.5 	 298.6 
34	 308 	 308.2 
35	 317.5 	 317.8 
36	 326.5 	 326.9 
37	 336 	 336.4 
38	 345.5 	 345.7 
39	 354.5 	 354.7 
40	 364 	 364.1 
41	 373.5 	 373.6 
42	 382.5 	 383 
43	 391.5 	 395.1 
44	 410 	 410.2 
45	 419 	 419.1 
46	 428.5 	 428.7 
47	 438 	 438.7 
48	 447.5 	 447.5 
49	 456.5 	 456.6 
50	 466 	 466.1 
51	 475.5 	 475.6 
52	 484.5 	 484.6 
53	 494 	 494.1 
54	 503.5 	 503.7 
55	 513 	 513.1 
56	 522 	 522.3 
57	 531.5 	 531.8 
58	 541 	 541.4 
59	 550.5 	 551 
60	 560 	 560.7 
61	 569.5 	 569.9 
62	 579 	 579.1 
63	 588.5 	 589.3 
64	 598 	 598.5 
65	 607 	 608 
66	 616.5 	 617.2 
67	 626 	 626.1 
68	 635.5 	 635.6 
