995A	2.00	20000505	1	From IR ODP 164, p.178
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0	1.70
2	1.7	10.97
3	11.2	20.91
4	20.7	30.57
5	30.2	40.14
6	39.7	49.62
7	49.2	59.19
8	58.7	68.82
9	68.2	69.20
10	69.2	79.48
11	78.7	88.55
12	88.2	98.853
13	97.7	107.85
14	107.2	127.43
15	116.7	126.69
16	126.2	136.85
17	135.7	145.28
18	145.2	145.90
19	146.2	156.22
20	155.7	162.38
21	165.2	170.99
22	174.8	181.60
23	184.4	191.80
24	194.0	197.01
25	203.7	209.87
26	213.3	215.05
27	222.9	223.90
28	223.9	233.09
29	233.1	236.03
30	242.7	249.10
31	252.3	260.71
32	261.9	264.54
33	271.5	277.13
34	281.1	282.54
35	290.7	296.20
36	300.3	301.05
37	301.3	301.64
38	310.0	310.23
39	319.6	322.61
40	329.3	332.14
41	339.0	340.72
42	348.6	354.36
43	358.2	365.55
44	367.9	371.28
45	377.5	378.08
46	378.5	385.81
47	387.1	394.20
48	396.8	397.03
49	397.8	404.27
50	406.40	415.60
51	416.0	423.71
52	425.6	425.78
53	426.6	435.63
54	435.2	442.74
55	444.9	448.07
56	454.5	458.68
57	464.2	470.31
58	473.8	479.20
59	483.5	487.87
60	493.1	493.19
61	494.1	502.04
62	502.7	509.31
63	512.3	517.79
64	522.0	530.48
65	531.6	536.74
66	541.2	548.35
67	550.8	556.80
68	560.4	569.92
69	570.0	573.87
70	579.6	579.63
71	580.6	589.45
72	589.2	590.71
73	598.8	607.09
74	608.4	611.33
75	618.0	625.30
76	627.6	629.63
77	637.3	642.04
78	646.9	648.31
79	656.5	659.57
80	666.1	671.48
81	675.7	586.01
82	685.4	691.42
83	695.0	704.29
