984C	2.00	19991012	1	From IR ODP 162, p.172
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0	6.79
2	6.8	16.47
3	16.3	26.12
4	25.8	35.59
5	35.3	45.07
6	44.8	54.64
7	54.3	64.33
8	63.8	73.76
9	73.3	83.20
10	82.8	92.77
11	92.3	102.34
12	101.8	111.72
13	111.3	121.17
14	120.8	130.76
15	130.3	140.24
16	139.8	149.68
17	149.3	159.25
18	158.8	168.69
19	168.3	178.13
20	177.8	187.70
21	187.3	197.25
22	196.8	206.38
23	206.3	216.10
24	215.8	225.61
25	225.3	235.02
26	234.8	244.54
27	244.3	253.89
28	253.8	263.01
29	263.3	272.95
30	272.8	278.95
31	282.3	290.38
