396	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 5 
2	 5 	 12.3 
3	 14.28 	 19.82 
4	 23.84 	 23.84 
5	 33.1 	 42.1 
6	 42.37 	 50.37 
7	 51.92 	 61.07 
8	 61.16 	 69.26 
9	 70.41 	 77.06 
10	 79.64 	 87.91 
11	 89.18 	 97.79 
12	 98.41 	 106.61 
13	 107.96 	 117.2 
14	 117.2 	 126.74 
15	 126.74 	 131.69 
16	 136.05 	 141.9 
17	 145.3 	 145.3 
18	 154.55 	 159.33 
19	 163.56 	 166.56 
20	 172.82 	 172.82 
21	 182.06 	 183.09 
22	 191.33 	 197.03 
23	 200.59 	 201.29 
24	 210.24 	 213.84 
25	 219.49 	 220.59 
