458	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 9.05 
2	 9.5 	 18.42 
3	 19 	 22.33 
4	 28.5 	 31.25 
5	 38 	 43.82 
6	 47.5 	 52.3 
7	 57 	 63.62 
8	 66.5 	 66.85 
9	 76 	 78.8 
10	 85.5 	 85.53 
11	 95 	 98.24 
12	 104.5 	 104.53 
13	 114 	 114.5 
14	 123.5 	 123.78 
15	 133 	 133.24 
16	 142.5 	 145.93 
17	 152 	 152.21 
18	 161.5 	 161.5 
19	 171 	 173.1 
20	 180.5 	 180.5 
21	 190 	 190.05 
22	 199.5 	 199.8 
23	 209 	 209 
24	 218.5 	 219.62 
25	 228 	 231.23 
26	 237.5 	 238.17 
27	 247 	 249.17 
28	 256.5 	 257.31 
29	 266 	 268.53 
30	 275.5 	 276.78 
31	 285 	 285.76 
32	 294.5 	 297.7 
33	 304 	 306.3 
34	 313.5 	 315 
35	 323 	 325.4 
36	 332.5 	 334.25 
37	 342 	 343.2 
38	 351.5 	 351.99 
39	 361 	 363.35 
40	 370.5 	 372.88 
41	 380 	 382.49 
42	 389.5 	 390.63 
43	 399 	 400.5 
44	 408.5 	 409.93 
45	 418 	 419.7 
46	 427.5 	 428.24 
47	 437 	 438.7 
48	 446.5 	 447.75 
49	 456 	 456.9 
