381	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 5.8 
2	 9.5 	 14.1 
3	 19 	 24.8 
4	 28.5 	 31.9 
5	 38 	 43.2 
6	 47.5 	 53.15 
7	 57 	 64.75 
8	 66.5 	 74.1 
9	 76 	 85.5 
10	 85.5 	 94 
11	 95 	 96.8 
12	 104.5 	 113.6 
13	 114 	 116.2 
14	 123.5 	 133 
15	 133 	 140.5 
16	 142.5 	 152 
17	 152 	 160.2 
18	 161.5 	 169.4 
19	 171 	 179.8 
20	 180.5 	 181.1 
21	 190 	 190.15 
22	 195 	 199.3 
23	 199.5 	 208.4 
24	 209 	 212.4 
25	 218.5 	 224.9 
26	 228 	 234.55 
27	 237.5 	 241.3 
28	 247 	 251.7 
29	 256.5 	 263.3 
30	 266 	 268.7 
31	 275.5 	 281.7 
32	 285 	 294 
33	 294.5 	 302.3 
34	 304 	 311.5 
35	 313.5 	 321.7 
36	 323 	 326.3 
37	 332.5 	 337.5 
38	 342 	 342.5 
39	 351.5 	 353.1 
40	 361 	 361.6 
41	 370.5 	 370.6 
42	 380 	 380.8 
43	 389.5 	 390.7 
44	 399 	 399.1 
45	 408.5 	 409.1 
46	 418 	 418.25 
47	 427.5 	 427.6 
48	 437 	 445 
49	 446.5 	 455.9 
50	 456 	 456 
51	 465.5 	 472.8 
52	 475 	 477.2 
53	 484.5 	 488.3 
54	 494 	 503 
